sample	image	mask	label
s0402_kidney_left	__TOTALSEG_DATA_DIR__/s0402/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0402/segmentations/kidney_left.nii.gz	1
s0402_kidney_right	__TOTALSEG_DATA_DIR__/s0402/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0402/segmentations/kidney_right.nii.gz	1
s0402_liver	__TOTALSEG_DATA_DIR__/s0402/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0402/segmentations/liver.nii.gz	1
s0402_pancreas	__TOTALSEG_DATA_DIR__/s0402/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0402/segmentations/pancreas.nii.gz	1
s0402_spleen	__TOTALSEG_DATA_DIR__/s0402/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0402/segmentations/spleen.nii.gz	1
s0403_kidney_left	__TOTALSEG_DATA_DIR__/s0403/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0403/segmentations/kidney_left.nii.gz	1
s0403_kidney_right	__TOTALSEG_DATA_DIR__/s0403/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0403/segmentations/kidney_right.nii.gz	1
s0403_liver	__TOTALSEG_DATA_DIR__/s0403/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0403/segmentations/liver.nii.gz	1
s0403_pancreas	__TOTALSEG_DATA_DIR__/s0403/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0403/segmentations/pancreas.nii.gz	1
s0403_spleen	__TOTALSEG_DATA_DIR__/s0403/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0403/segmentations/spleen.nii.gz	1
s0405_kidney_left	__TOTALSEG_DATA_DIR__/s0405/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0405/segmentations/kidney_left.nii.gz	1
s0405_liver	__TOTALSEG_DATA_DIR__/s0405/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0405/segmentations/liver.nii.gz	1
s0405_spleen	__TOTALSEG_DATA_DIR__/s0405/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0405/segmentations/spleen.nii.gz	1
s0406_kidney_left	__TOTALSEG_DATA_DIR__/s0406/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0406/segmentations/kidney_left.nii.gz	1
s0406_kidney_right	__TOTALSEG_DATA_DIR__/s0406/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0406/segmentations/kidney_right.nii.gz	1
s0406_liver	__TOTALSEG_DATA_DIR__/s0406/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0406/segmentations/liver.nii.gz	1
s0406_pancreas	__TOTALSEG_DATA_DIR__/s0406/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0406/segmentations/pancreas.nii.gz	1
s0406_spleen	__TOTALSEG_DATA_DIR__/s0406/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0406/segmentations/spleen.nii.gz	1
s0407_kidney_left	__TOTALSEG_DATA_DIR__/s0407/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0407/segmentations/kidney_left.nii.gz	1
s0407_kidney_right	__TOTALSEG_DATA_DIR__/s0407/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0407/segmentations/kidney_right.nii.gz	1
s0407_liver	__TOTALSEG_DATA_DIR__/s0407/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0407/segmentations/liver.nii.gz	1
s0407_pancreas	__TOTALSEG_DATA_DIR__/s0407/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0407/segmentations/pancreas.nii.gz	1
s0407_spleen	__TOTALSEG_DATA_DIR__/s0407/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0407/segmentations/spleen.nii.gz	1
s0408_kidney_left	__TOTALSEG_DATA_DIR__/s0408/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0408/segmentations/kidney_left.nii.gz	1
s0408_kidney_right	__TOTALSEG_DATA_DIR__/s0408/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0408/segmentations/kidney_right.nii.gz	1
s0408_liver	__TOTALSEG_DATA_DIR__/s0408/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0408/segmentations/liver.nii.gz	1
s0408_pancreas	__TOTALSEG_DATA_DIR__/s0408/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0408/segmentations/pancreas.nii.gz	1
s0408_spleen	__TOTALSEG_DATA_DIR__/s0408/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0408/segmentations/spleen.nii.gz	1
s0412_kidney_left	__TOTALSEG_DATA_DIR__/s0412/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0412/segmentations/kidney_left.nii.gz	1
s0412_kidney_right	__TOTALSEG_DATA_DIR__/s0412/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0412/segmentations/kidney_right.nii.gz	1
s0412_liver	__TOTALSEG_DATA_DIR__/s0412/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0412/segmentations/liver.nii.gz	1
s0412_pancreas	__TOTALSEG_DATA_DIR__/s0412/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0412/segmentations/pancreas.nii.gz	1
s0412_spleen	__TOTALSEG_DATA_DIR__/s0412/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0412/segmentations/spleen.nii.gz	1
s0413_kidney_left	__TOTALSEG_DATA_DIR__/s0413/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0413/segmentations/kidney_left.nii.gz	1
s0413_liver	__TOTALSEG_DATA_DIR__/s0413/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0413/segmentations/liver.nii.gz	1
s0413_pancreas	__TOTALSEG_DATA_DIR__/s0413/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0413/segmentations/pancreas.nii.gz	1
s0413_spleen	__TOTALSEG_DATA_DIR__/s0413/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0413/segmentations/spleen.nii.gz	1
s0414_kidney_left	__TOTALSEG_DATA_DIR__/s0414/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0414/segmentations/kidney_left.nii.gz	1
s0414_kidney_right	__TOTALSEG_DATA_DIR__/s0414/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0414/segmentations/kidney_right.nii.gz	1
s0414_liver	__TOTALSEG_DATA_DIR__/s0414/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0414/segmentations/liver.nii.gz	1
s0414_pancreas	__TOTALSEG_DATA_DIR__/s0414/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0414/segmentations/pancreas.nii.gz	1
s0414_spleen	__TOTALSEG_DATA_DIR__/s0414/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0414/segmentations/spleen.nii.gz	1
s0416_kidney_left	__TOTALSEG_DATA_DIR__/s0416/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0416/segmentations/kidney_left.nii.gz	1
s0416_kidney_right	__TOTALSEG_DATA_DIR__/s0416/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0416/segmentations/kidney_right.nii.gz	1
s0416_liver	__TOTALSEG_DATA_DIR__/s0416/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0416/segmentations/liver.nii.gz	1
s0416_pancreas	__TOTALSEG_DATA_DIR__/s0416/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0416/segmentations/pancreas.nii.gz	1
s0416_spleen	__TOTALSEG_DATA_DIR__/s0416/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0416/segmentations/spleen.nii.gz	1
s0420_kidney_left	__TOTALSEG_DATA_DIR__/s0420/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0420/segmentations/kidney_left.nii.gz	1
s0420_liver	__TOTALSEG_DATA_DIR__/s0420/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0420/segmentations/liver.nii.gz	1
s0420_pancreas	__TOTALSEG_DATA_DIR__/s0420/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0420/segmentations/pancreas.nii.gz	1
s0420_spleen	__TOTALSEG_DATA_DIR__/s0420/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0420/segmentations/spleen.nii.gz	1
s0421_liver	__TOTALSEG_DATA_DIR__/s0421/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0421/segmentations/liver.nii.gz	1
s0421_spleen	__TOTALSEG_DATA_DIR__/s0421/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0421/segmentations/spleen.nii.gz	1
s0422_kidney_left	__TOTALSEG_DATA_DIR__/s0422/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0422/segmentations/kidney_left.nii.gz	1
s0422_kidney_right	__TOTALSEG_DATA_DIR__/s0422/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0422/segmentations/kidney_right.nii.gz	1
s0422_liver	__TOTALSEG_DATA_DIR__/s0422/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0422/segmentations/liver.nii.gz	1
s0422_pancreas	__TOTALSEG_DATA_DIR__/s0422/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0422/segmentations/pancreas.nii.gz	1
s0422_spleen	__TOTALSEG_DATA_DIR__/s0422/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0422/segmentations/spleen.nii.gz	1
s0423_kidney_left	__TOTALSEG_DATA_DIR__/s0423/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0423/segmentations/kidney_left.nii.gz	1
s0423_kidney_right	__TOTALSEG_DATA_DIR__/s0423/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0423/segmentations/kidney_right.nii.gz	1
s0423_liver	__TOTALSEG_DATA_DIR__/s0423/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0423/segmentations/liver.nii.gz	1
s0423_pancreas	__TOTALSEG_DATA_DIR__/s0423/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0423/segmentations/pancreas.nii.gz	1
s0423_spleen	__TOTALSEG_DATA_DIR__/s0423/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0423/segmentations/spleen.nii.gz	1
s0424_liver	__TOTALSEG_DATA_DIR__/s0424/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0424/segmentations/liver.nii.gz	1
s0424_spleen	__TOTALSEG_DATA_DIR__/s0424/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0424/segmentations/spleen.nii.gz	1
s0425_kidney_left	__TOTALSEG_DATA_DIR__/s0425/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0425/segmentations/kidney_left.nii.gz	1
s0425_liver	__TOTALSEG_DATA_DIR__/s0425/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0425/segmentations/liver.nii.gz	1
s0425_pancreas	__TOTALSEG_DATA_DIR__/s0425/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0425/segmentations/pancreas.nii.gz	1
s0425_spleen	__TOTALSEG_DATA_DIR__/s0425/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0425/segmentations/spleen.nii.gz	1
s0428_kidney_left	__TOTALSEG_DATA_DIR__/s0428/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0428/segmentations/kidney_left.nii.gz	1
s0428_kidney_right	__TOTALSEG_DATA_DIR__/s0428/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0428/segmentations/kidney_right.nii.gz	1
s0428_liver	__TOTALSEG_DATA_DIR__/s0428/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0428/segmentations/liver.nii.gz	1
s0428_pancreas	__TOTALSEG_DATA_DIR__/s0428/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0428/segmentations/pancreas.nii.gz	1
s0428_spleen	__TOTALSEG_DATA_DIR__/s0428/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0428/segmentations/spleen.nii.gz	1
s0429_kidney_left	__TOTALSEG_DATA_DIR__/s0429/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0429/segmentations/kidney_left.nii.gz	1
s0429_kidney_right	__TOTALSEG_DATA_DIR__/s0429/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0429/segmentations/kidney_right.nii.gz	1
s0429_liver	__TOTALSEG_DATA_DIR__/s0429/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0429/segmentations/liver.nii.gz	1
s0429_pancreas	__TOTALSEG_DATA_DIR__/s0429/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0429/segmentations/pancreas.nii.gz	1
s0429_spleen	__TOTALSEG_DATA_DIR__/s0429/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0429/segmentations/spleen.nii.gz	1
s0430_kidney_left	__TOTALSEG_DATA_DIR__/s0430/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0430/segmentations/kidney_left.nii.gz	1
s0430_kidney_right	__TOTALSEG_DATA_DIR__/s0430/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0430/segmentations/kidney_right.nii.gz	1
s0430_liver	__TOTALSEG_DATA_DIR__/s0430/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0430/segmentations/liver.nii.gz	1
s0430_pancreas	__TOTALSEG_DATA_DIR__/s0430/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0430/segmentations/pancreas.nii.gz	1
s0430_spleen	__TOTALSEG_DATA_DIR__/s0430/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0430/segmentations/spleen.nii.gz	1
s0431_kidney_left	__TOTALSEG_DATA_DIR__/s0431/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0431/segmentations/kidney_left.nii.gz	1
s0431_kidney_right	__TOTALSEG_DATA_DIR__/s0431/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0431/segmentations/kidney_right.nii.gz	1
s0431_liver	__TOTALSEG_DATA_DIR__/s0431/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0431/segmentations/liver.nii.gz	1
s0431_pancreas	__TOTALSEG_DATA_DIR__/s0431/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0431/segmentations/pancreas.nii.gz	1
s0431_spleen	__TOTALSEG_DATA_DIR__/s0431/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0431/segmentations/spleen.nii.gz	1
s0433_kidney_left	__TOTALSEG_DATA_DIR__/s0433/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0433/segmentations/kidney_left.nii.gz	1
s0433_kidney_right	__TOTALSEG_DATA_DIR__/s0433/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0433/segmentations/kidney_right.nii.gz	1
s0433_liver	__TOTALSEG_DATA_DIR__/s0433/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0433/segmentations/liver.nii.gz	1
s0433_pancreas	__TOTALSEG_DATA_DIR__/s0433/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0433/segmentations/pancreas.nii.gz	1
s0433_spleen	__TOTALSEG_DATA_DIR__/s0433/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0433/segmentations/spleen.nii.gz	1
s0437_liver	__TOTALSEG_DATA_DIR__/s0437/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0437/segmentations/liver.nii.gz	1
s0437_pancreas	__TOTALSEG_DATA_DIR__/s0437/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0437/segmentations/pancreas.nii.gz	1
s0437_spleen	__TOTALSEG_DATA_DIR__/s0437/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0437/segmentations/spleen.nii.gz	1
s0438_kidney_left	__TOTALSEG_DATA_DIR__/s0438/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0438/segmentations/kidney_left.nii.gz	1
s0438_kidney_right	__TOTALSEG_DATA_DIR__/s0438/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0438/segmentations/kidney_right.nii.gz	1
s0438_liver	__TOTALSEG_DATA_DIR__/s0438/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0438/segmentations/liver.nii.gz	1
s0438_pancreas	__TOTALSEG_DATA_DIR__/s0438/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0438/segmentations/pancreas.nii.gz	1
s0438_spleen	__TOTALSEG_DATA_DIR__/s0438/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0438/segmentations/spleen.nii.gz	1
s0439_kidney_left	__TOTALSEG_DATA_DIR__/s0439/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0439/segmentations/kidney_left.nii.gz	1
s0439_kidney_right	__TOTALSEG_DATA_DIR__/s0439/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0439/segmentations/kidney_right.nii.gz	1
s0439_liver	__TOTALSEG_DATA_DIR__/s0439/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0439/segmentations/liver.nii.gz	1
s0439_pancreas	__TOTALSEG_DATA_DIR__/s0439/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0439/segmentations/pancreas.nii.gz	1
s0439_spleen	__TOTALSEG_DATA_DIR__/s0439/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0439/segmentations/spleen.nii.gz	1
s0440_kidney_left	__TOTALSEG_DATA_DIR__/s0440/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0440/segmentations/kidney_left.nii.gz	1
s0440_kidney_right	__TOTALSEG_DATA_DIR__/s0440/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0440/segmentations/kidney_right.nii.gz	1
s0440_liver	__TOTALSEG_DATA_DIR__/s0440/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0440/segmentations/liver.nii.gz	1
s0440_pancreas	__TOTALSEG_DATA_DIR__/s0440/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0440/segmentations/pancreas.nii.gz	1
s0440_spleen	__TOTALSEG_DATA_DIR__/s0440/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0440/segmentations/spleen.nii.gz	1
s0441_kidney_left	__TOTALSEG_DATA_DIR__/s0441/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0441/segmentations/kidney_left.nii.gz	1
s0441_kidney_right	__TOTALSEG_DATA_DIR__/s0441/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0441/segmentations/kidney_right.nii.gz	1
s0441_liver	__TOTALSEG_DATA_DIR__/s0441/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0441/segmentations/liver.nii.gz	1
s0441_pancreas	__TOTALSEG_DATA_DIR__/s0441/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0441/segmentations/pancreas.nii.gz	1
s0441_spleen	__TOTALSEG_DATA_DIR__/s0441/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0441/segmentations/spleen.nii.gz	1
s0444_liver	__TOTALSEG_DATA_DIR__/s0444/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0444/segmentations/liver.nii.gz	1
s0444_pancreas	__TOTALSEG_DATA_DIR__/s0444/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0444/segmentations/pancreas.nii.gz	1
s0444_spleen	__TOTALSEG_DATA_DIR__/s0444/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0444/segmentations/spleen.nii.gz	1
s0445_kidney_left	__TOTALSEG_DATA_DIR__/s0445/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0445/segmentations/kidney_left.nii.gz	1
s0445_kidney_right	__TOTALSEG_DATA_DIR__/s0445/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0445/segmentations/kidney_right.nii.gz	1
s0445_liver	__TOTALSEG_DATA_DIR__/s0445/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0445/segmentations/liver.nii.gz	1
s0445_pancreas	__TOTALSEG_DATA_DIR__/s0445/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0445/segmentations/pancreas.nii.gz	1
s0445_spleen	__TOTALSEG_DATA_DIR__/s0445/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0445/segmentations/spleen.nii.gz	1
s0446_kidney_left	__TOTALSEG_DATA_DIR__/s0446/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0446/segmentations/kidney_left.nii.gz	1
s0446_kidney_right	__TOTALSEG_DATA_DIR__/s0446/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0446/segmentations/kidney_right.nii.gz	1
s0446_liver	__TOTALSEG_DATA_DIR__/s0446/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0446/segmentations/liver.nii.gz	1
s0446_pancreas	__TOTALSEG_DATA_DIR__/s0446/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0446/segmentations/pancreas.nii.gz	1
s0446_spleen	__TOTALSEG_DATA_DIR__/s0446/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0446/segmentations/spleen.nii.gz	1
s0447_kidney_left	__TOTALSEG_DATA_DIR__/s0447/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0447/segmentations/kidney_left.nii.gz	1
s0447_kidney_right	__TOTALSEG_DATA_DIR__/s0447/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0447/segmentations/kidney_right.nii.gz	1
s0447_liver	__TOTALSEG_DATA_DIR__/s0447/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0447/segmentations/liver.nii.gz	1
s0447_pancreas	__TOTALSEG_DATA_DIR__/s0447/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0447/segmentations/pancreas.nii.gz	1
s0447_spleen	__TOTALSEG_DATA_DIR__/s0447/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0447/segmentations/spleen.nii.gz	1
s0450_kidney_left	__TOTALSEG_DATA_DIR__/s0450/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0450/segmentations/kidney_left.nii.gz	1
s0450_kidney_right	__TOTALSEG_DATA_DIR__/s0450/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0450/segmentations/kidney_right.nii.gz	1
s0450_liver	__TOTALSEG_DATA_DIR__/s0450/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0450/segmentations/liver.nii.gz	1
s0450_pancreas	__TOTALSEG_DATA_DIR__/s0450/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0450/segmentations/pancreas.nii.gz	1
s0450_spleen	__TOTALSEG_DATA_DIR__/s0450/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0450/segmentations/spleen.nii.gz	1
s0452_kidney_left	__TOTALSEG_DATA_DIR__/s0452/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0452/segmentations/kidney_left.nii.gz	1
s0452_kidney_right	__TOTALSEG_DATA_DIR__/s0452/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0452/segmentations/kidney_right.nii.gz	1
s0452_liver	__TOTALSEG_DATA_DIR__/s0452/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0452/segmentations/liver.nii.gz	1
s0452_pancreas	__TOTALSEG_DATA_DIR__/s0452/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0452/segmentations/pancreas.nii.gz	1
s0452_spleen	__TOTALSEG_DATA_DIR__/s0452/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0452/segmentations/spleen.nii.gz	1
s0455_kidney_left	__TOTALSEG_DATA_DIR__/s0455/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0455/segmentations/kidney_left.nii.gz	1
s0455_kidney_right	__TOTALSEG_DATA_DIR__/s0455/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0455/segmentations/kidney_right.nii.gz	1
s0455_liver	__TOTALSEG_DATA_DIR__/s0455/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0455/segmentations/liver.nii.gz	1
s0455_pancreas	__TOTALSEG_DATA_DIR__/s0455/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0455/segmentations/pancreas.nii.gz	1
s0455_spleen	__TOTALSEG_DATA_DIR__/s0455/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0455/segmentations/spleen.nii.gz	1
s0456_kidney_left	__TOTALSEG_DATA_DIR__/s0456/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0456/segmentations/kidney_left.nii.gz	1
s0456_kidney_right	__TOTALSEG_DATA_DIR__/s0456/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0456/segmentations/kidney_right.nii.gz	1
s0456_liver	__TOTALSEG_DATA_DIR__/s0456/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0456/segmentations/liver.nii.gz	1
s0456_pancreas	__TOTALSEG_DATA_DIR__/s0456/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0456/segmentations/pancreas.nii.gz	1
s0456_spleen	__TOTALSEG_DATA_DIR__/s0456/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0456/segmentations/spleen.nii.gz	1
s0458_kidney_left	__TOTALSEG_DATA_DIR__/s0458/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0458/segmentations/kidney_left.nii.gz	1
s0458_kidney_right	__TOTALSEG_DATA_DIR__/s0458/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0458/segmentations/kidney_right.nii.gz	1
s0458_liver	__TOTALSEG_DATA_DIR__/s0458/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0458/segmentations/liver.nii.gz	1
s0458_pancreas	__TOTALSEG_DATA_DIR__/s0458/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0458/segmentations/pancreas.nii.gz	1
s0458_spleen	__TOTALSEG_DATA_DIR__/s0458/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0458/segmentations/spleen.nii.gz	1
s0459_kidney_left	__TOTALSEG_DATA_DIR__/s0459/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0459/segmentations/kidney_left.nii.gz	1
s0459_kidney_right	__TOTALSEG_DATA_DIR__/s0459/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0459/segmentations/kidney_right.nii.gz	1
s0459_liver	__TOTALSEG_DATA_DIR__/s0459/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0459/segmentations/liver.nii.gz	1
s0459_pancreas	__TOTALSEG_DATA_DIR__/s0459/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0459/segmentations/pancreas.nii.gz	1
s0459_spleen	__TOTALSEG_DATA_DIR__/s0459/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0459/segmentations/spleen.nii.gz	1
s0461_kidney_left	__TOTALSEG_DATA_DIR__/s0461/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0461/segmentations/kidney_left.nii.gz	1
s0461_kidney_right	__TOTALSEG_DATA_DIR__/s0461/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0461/segmentations/kidney_right.nii.gz	1
s0461_liver	__TOTALSEG_DATA_DIR__/s0461/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0461/segmentations/liver.nii.gz	1
s0461_pancreas	__TOTALSEG_DATA_DIR__/s0461/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0461/segmentations/pancreas.nii.gz	1
s0461_spleen	__TOTALSEG_DATA_DIR__/s0461/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0461/segmentations/spleen.nii.gz	1
s0463_kidney_left	__TOTALSEG_DATA_DIR__/s0463/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0463/segmentations/kidney_left.nii.gz	1
s0463_kidney_right	__TOTALSEG_DATA_DIR__/s0463/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0463/segmentations/kidney_right.nii.gz	1
s0463_liver	__TOTALSEG_DATA_DIR__/s0463/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0463/segmentations/liver.nii.gz	1
s0463_pancreas	__TOTALSEG_DATA_DIR__/s0463/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0463/segmentations/pancreas.nii.gz	1
s0463_spleen	__TOTALSEG_DATA_DIR__/s0463/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0463/segmentations/spleen.nii.gz	1
s0465_kidney_left	__TOTALSEG_DATA_DIR__/s0465/ct.nii.gz	__TOTALSEG_DATA_DIR__/s0465/segmentations/kidney_left.nii.gz	1
